category_id	pos	concept_id	concept_ru	concept_en	wdh	wdh_source	wdh_confidence	wdh_note
C1	NOUN	1335	верста	verst	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1336	горсть	handful	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1337	щепоть, щепотка	pinch	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADV	1338	еще	more	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	SCONJ	1339	если	if	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADV	1340	совсем	completely; entirely; altogether	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADJ	1341	единственный	the only one	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADJ	1342	последний	last; final	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	PRON	1343	весь	the whole	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADJ	1344	многочисленный	numerous	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADJ	1345	малочисленный	few; scarce; limited in number	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADV	1346	изрядно, порядочно, довольно	fairly, pretty well	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	ADJ	1347	лишний	extra	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1348	раз	time	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	PRON	1349	оба, обе	both	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1350	один	one	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1351	два	two	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1352	три	three	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1353	четыре	four	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1354	пять	five	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1355	шесть	six	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1356	семь	seven	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1357	восемь	eight	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1358	девять	nine	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1359	десять	ten	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1360	сто	hundred	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1361	тысяча	thousand	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NOUN	1362	половина	half	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C1	NUM	1363	полтора	one and a half	mathematics, metrology, number	inherited_from_category	medium	WDH inherited from category C1
C2	ADJ	1364	прямой	straight; direct	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1365	правый	right	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1366	левый	left	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1367	близкий	close	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1368	далёкий	far	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1369	задний	located behind, behind the rest	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADV	1370	вниз	down	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADV	1371	вверх	upwards	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADV	1372	сквозь, насквозь	through; across	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1373	передний	front	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1374	средний	middle; average	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1375	длинный	long	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1376	узкий	narrow	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1377	широкий	wide	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1378	редкий	sparse	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1379	частый	dense; closely spaced	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1380	короткий	short	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1381	круглый	round	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1382	гладкий, ровный	smooth	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADJ	1383	кривой (о предмете)	crooked; curved	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1384	сторона	side	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1385	край	edge	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1386	север	north	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1387	юг	south	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1388	запад	west	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1389	восток	east	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADV	1390	где	where	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADV	1391	куда	where to; whither; to what place	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADV	1392	там	there; in that place; at that location	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADV	1393	туда	there; to that place; thither	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	ADV	1394	сюда	here; to this place; hither	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1435	конец	end, ending	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1438	пространство	space	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C2	NOUN	1439	начало	beginning; start	factotum, geometry, topography	inherited_from_category	medium	WDH inherited from category C2
C3	NOUN	1395	время	time	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	NOUN	1396	час	hour	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	NOUN	1397	часы	clock; watch	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	NOUN	1398	утро	morning	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	NOUN	1399	день	day	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	NOUN	1400	вечер	evening	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	NOUN	1401	ночь	night	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	ADV	1402	вчера	yesterday	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	ADV	1403	сегодня	today	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	ADV	1404	завтра	tomorrow	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	ADV	1405	прежде, раньше	before; earlier; previously	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	ADV	1406	поздно	late	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	ADV	1407	когда	when; at what time	time_period	inherited_from_category	medium	WDH inherited from category C3
C3	ADV	1408	всегда	always	time_period	inherited_from_category	medium	WDH inherited from category C3
